,user_id,"round(sum(price), 2)",Frequency,Recent_Date
34795,545065336,34.43,13,2020-02-11
34796,613551434,20.26,5,2020-02-11
34797,613700100,19.35,7,2020-02-12
34798,606800074,8.31,4,2020-02-12
34799,613957779,11.88,6,2020-02-12
34800,584022461,29.18,11,2020-02-13
34801,514065098,13.63,4,2020-02-13
34802,569964694,76.99,3,2020-02-13
34803,614189516,20.09,5,2020-02-13
34804,572276830,35.33,11,2020-02-27
34805,614301491,237.33,34,2020-02-13
34806,614168596,5.31,3,2020-02-13
34807,600354827,6.94,6,2020-02-13
34808,614978099,80.34,16,2020-02-14
34809,581909687,140.1,14,2020-02-18
34810,611833968,26.74,5,2020-02-07
34811,594688691,32.37,3,2020-02-08
34812,612397387,50.8,7,2020-02-09
34813,612662285,10.32,1,2020-02-09
34814,612880342,4.81,2,2020-02-10
34815,610259336,37.93,6,2020-02-10
34816,598691278,55.67,26,2020-02-15
34817,610430949,53.21,13,2020-02-24
34818,525998379,47.63,3,2020-02-11
34819,521464062,185.36,30,2020-02-11
34820,613458017,17.05,3,2020-02-11
34821,556063065,32.14,10,2020-02-12
34822,607610087,22.06,9,2020-02-12
34823,560521312,66.92,12,2020-02-12
34824,613023941,16.9,6,2020-02-12
34825,500071341,48.39,8,2020-02-13
34826,601572312,10.47,5,2020-02-13
34827,415689912,70.41,19,2020-02-13
34828,555790106,81.12,19,2020-02-14
34829,492792602,8.82,2,2020-02-08
34830,600370618,15.88,4,2020-02-08
34831,612191556,4.76,1,2020-02-08
34832,612377222,12.13,3,2020-02-09
34833,414911897,56.02,25,2020-02-09
34834,612325440,64.89,49,2020-02-09
34835,600759332,23.88,4,2020-02-09
34836,612804364,18.7,5,2020-02-10
34837,612892544,15.33,4,2020-02-10
34838,603911655,35.26,9,2020-02-10
34839,611174951,19.04,4,2020-02-27
34840,613088923,19.88,11,2020-02-10
34841,557580322,38.35,11,2020-02-11
34842,591987327,40.31,5,2020-02-11
34843,390369074,36.32,5,2020-02-11
34844,598980032,60.51,3,2020-02-11
34845,476686885,11.43,2,2020-02-12
34846,613018565,105.86,19,2020-02-19
34847,454878587,67.47,8,2020-02-12
34848,433021526,19.58,6,2020-02-12
34849,507578879,41.21,5,2020-02-12
34850,613900360,60.57,2,2020-02-12
34851,536223825,77.91,6,2020-02-12
34852,614237798,21.56,7,2020-02-13
34853,568599558,0.95,1,2020-02-14
34854,470768783,47.04,12,2020-02-14
34855,613867487,16.51,3,2020-02-14
34856,593339448,23.49,4,2020-02-08
34857,605122159,59.52,1,2020-02-08
34858,600742144,38.8,5,2020-02-08
34859,546168250,24.61,4,2020-02-08
34860,436107697,8.25,1,2020-02-09
34861,450064113,48.57,8,2020-02-09
34862,606308442,13.02,3,2020-02-09
34863,547860953,14.05,6,2020-02-21
34864,612785700,53.81,1,2020-02-10
34865,468965415,11.9,1,2020-02-10
34866,612947945,46.98,4,2020-02-10
34867,469130852,113.63,18,2020-02-15
34868,611512784,27.92,2,2020-02-11
34869,613337125,46.64,10,2020-02-11
34870,524361047,75.35,22,2020-02-12
34871,576238594,47.19,8,2020-02-12
34872,561325174,18.46,5,2020-02-12
34873,588390015,31.44,15,2020-02-12
34874,414660540,34.92,4,2020-02-12
34875,540640893,9.62,4,2020-02-12
34876,613818804,21.77,8,2020-02-12
34877,460863917,35.52,8,2020-02-12
34878,605410129,26.79,9,2020-02-17
34879,614530197,33.09,3,2020-02-13
34880,484042196,332.34,88,2020-02-13
34881,611657133,45.44,25,2020-02-14
34882,294874736,17.35,9,2020-02-14
34883,614391618,5.24,2,2020-02-14
34884,612799480,15.7,2,2020-02-14
34885,483162611,33.08,14,2020-02-07
34886,610226536,39.69,7,2020-02-08
34887,572290149,26.66,2,2020-02-08
34888,410574931,12.94,2,2020-02-08
34889,611667139,1.27,2,2020-02-09
34890,610361057,108.66,4,2020-02-29
34891,508264658,118.19,22,2020-02-18
34892,612569612,33.69,8,2020-02-09
34893,612821629,22.84,5,2020-02-10
34894,612803024,59.79,3,2020-02-10
34895,507083580,11.55,3,2020-02-10
34896,565346687,3.1,3,2020-02-10
34897,612988311,54.44,2,2020-02-10
34898,395930346,74.24,32,2020-02-11
34899,597018921,9.55,6,2020-02-11
34900,613550437,97.13,8,2020-02-11
34901,613704853,17.56,1,2020-02-12
34902,600406316,106.68,23,2020-02-19
34903,613731717,32.57,7,2020-02-12
34904,422183303,81.04,6,2020-02-21
34905,613996228,41.16,10,2020-02-12
34906,480839841,28.31,8,2020-02-13
34907,584172675,6.83,3,2020-02-13
34908,541915937,5.39,2,2020-02-13
34909,406348672,29.2,5,2020-02-13
34910,614483735,18.32,4,2020-02-13
34911,562938028,12.58,4,2020-02-14
34912,614840271,23.81,5,2020-02-14
34913,614922622,438.19,11,2020-02-14
34914,606327536,1.38,2,2020-02-17
34915,591398033,0.63,1,2020-02-14
34916,537601655,35.14,15,2020-02-28
34917,404302253,64.77,11,2020-02-08
34918,593472862,63.24,14,2020-02-08
34919,413605257,34.84,7,2020-02-09
34920,558027014,53.03,35,2020-02-09
34921,467444772,19.05,2,2020-02-10
34922,602058276,9.52,2,2020-02-10
34923,439883427,9.92,3,2020-02-10
34924,611194049,9.08,2,2020-02-11
34925,503176134,48.09,10,2020-02-11
34926,613432153,10.78,3,2020-02-11
34927,542126129,55.27,10,2020-02-11
34928,613857687,20.76,6,2020-02-13
34929,534207870,13.81,4,2020-02-12
34930,487089260,42.14,9,2020-02-13
34931,614454747,22.45,3,2020-02-13
34932,601110784,19.37,4,2020-02-14
34933,475259638,12.82,17,2020-02-18
34934,590225652,8.4,2,2020-02-14
34935,356195403,12.69,3,2020-02-14
34936,614897558,13.65,1,2020-02-14
34937,530997008,126.48,51,2020-02-07
34938,611898176,25.51,8,2020-02-08
34939,611343007,22.64,7,2020-02-08
34940,407173314,28.81,4,2020-02-09
34941,579874833,22.45,7,2020-02-14
34942,609363995,63.74,19,2020-02-09
34943,574570454,22.86,9,2020-02-09
34944,612428085,42.98,13,2020-02-09
34945,612780014,15.58,6,2020-02-10
34946,586009964,22.61,4,2020-02-10
34947,612848423,13.13,4,2020-02-10
34948,444848953,27.11,8,2020-02-10
34949,612067588,52.79,13,2020-02-10
34950,559929078,9.52,1,2020-02-10
34951,613227245,25.8,4,2020-02-11
34952,575977676,11.78,5,2020-02-11
34953,613449841,11.53,2,2020-02-11
34954,612481902,200.47,12,2020-02-11
34955,610526365,91.15,115,2020-02-12
34956,584687959,185.5,24,2020-02-12
34957,613700841,174.85,29,2020-02-27
34958,457269229,13.18,3,2020-02-12
34959,610655578,45.39,8,2020-02-12
34960,611317339,28.4,6,2020-02-13
34961,545623923,10.2,3,2020-02-13
34962,604885678,15.67,3,2020-02-13
34963,614754226,18.25,1,2020-02-14
34964,614822001,9.52,1,2020-02-14
34965,611847365,62.56,28,2020-02-07
34966,415886861,184.31,32,2020-02-08
34967,487042183,10.82,6,2020-02-08
34968,612193517,18.85,3,2020-02-08
34969,612322169,55.25,8,2020-02-09
34970,527600397,8.4,3,2020-02-09
34971,560891580,215.18,46,2020-02-09
34972,452358108,23.91,4,2020-02-09
34973,610345969,85.39,5,2020-02-09
34974,612612270,14.13,3,2020-02-09
34975,612650754,49.21,1,2020-02-09
34976,609944738,32.37,8,2020-02-10
34977,612781694,27.0,2,2020-02-10
34978,594852485,31.33,8,2020-02-10
34979,556119875,22.21,1,2020-02-10
34980,613413948,27.94,4,2020-02-11
34981,613528580,46.31,11,2020-02-11
34982,562050121,17.22,4,2020-02-12
34983,613774509,28.19,3,2020-02-12
34984,613834276,16.41,7,2020-02-12
34985,613954643,16.27,2,2020-02-12
34986,614233731,14.77,3,2020-02-13
34987,613053836,12.94,1,2020-02-13
34988,593915654,63.33,1,2020-02-13
34989,614399106,19.03,1,2020-02-13
34990,565016718,40.31,4,2020-02-14
34991,614846215,48.86,5,2020-02-14
34992,575599589,204.41,16,2020-02-16
34993,609046340,263.37,28,2020-02-12
34994,612224511,40.71,8,2020-02-08
34995,612375285,5.56,2,2020-02-09
34996,612497000,14.75,3,2020-02-09
34997,538721919,129.55,11,2020-02-09
34998,612473905,153.19,16,2020-02-09
34999,536532274,15.24,1,2020-02-09
35000,607586615,16.65,4,2020-02-10
35001,352081032,9.25,14,2020-02-10
35002,583756544,25.23,4,2020-02-10
35003,276254479,19.04,2,2020-02-10
35004,612987969,39.56,8,2020-02-10
35005,231664815,20.62,1,2020-02-10
35006,503998371,43.86,8,2020-02-11
35007,601326726,16.04,3,2020-02-11
35008,441656862,43.36,2,2020-02-11
35009,562599757,11.11,3,2020-02-12
35010,443040473,68.66,6,2020-02-12
35011,605644902,55.46,18,2020-02-12
35012,587208012,3.67,2,2020-02-13
35013,565579784,10.48,2,2020-02-14
35014,611679214,8.73,1,2020-02-07
35015,407036229,12.01,6,2020-02-07
35016,605719048,71.9,16,2020-02-08
35017,610752229,22.94,5,2020-02-08
35018,538802936,22.51,3,2020-02-08
35019,612218451,10.63,1,2020-02-08
35020,602350955,37.15,2,2020-02-09
35021,609532160,26.35,28,2020-02-20
35022,612858643,13.81,1,2020-02-10
35023,480210325,43.52,8,2020-02-10
35024,612887240,30.58,6,2020-02-10
35025,413021859,28.18,4,2020-02-10
35026,594009400,13.17,1,2020-02-10
35027,591147593,44.58,14,2020-02-10
35028,610378806,117.1,14,2020-02-10
35029,613039049,15.61,2,2020-02-10
35030,542770254,7.91,3,2020-02-11
35031,612916960,19.02,5,2020-02-11
35032,362614796,68.01,19,2020-02-11
35033,613520163,9.7,2,2020-02-11
35034,579170730,51.72,12,2020-02-11
35035,573885205,12.63,4,2020-02-12
35036,416586392,219.68,27,2020-02-29
35037,477460711,6.98,2,2020-02-12
35038,604667736,23.87,4,2020-02-12
35039,535660855,51.24,8,2020-02-12
35040,614185731,47.58,8,2020-02-13
35041,608731211,121.7,37,2020-02-14
35042,451327610,31.98,2,2020-02-13
35043,613259844,24.19,4,2020-02-14
35044,523451369,46.44,12,2020-02-07
35045,467621429,6.83,7,2020-02-07
35046,569280094,42.69,4,2020-02-08
35047,508812840,160.61,19,2020-02-08
35048,350620489,68.41,7,2020-02-10
35049,612760686,12.7,2,2020-02-10
35050,610278361,41.43,5,2020-02-14
35051,529572119,20.63,1,2020-02-10
35052,611528752,9.68,2,2020-02-10
35053,603121777,106.13,42,2020-02-10
35054,408892478,19.05,2,2020-02-10
35055,415859941,10.0,3,2020-02-10
35056,612871249,28.84,5,2020-02-11
35057,523995619,9.61,5,2020-02-11
35058,544686420,20.07,6,2020-02-15
35059,613302968,55.48,9,2020-02-11
35060,613381673,16.6,7,2020-02-11
35061,561673027,156.99,31,2020-02-12
35062,613843674,44.29,5,2020-02-12
35063,613757869,28.1,5,2020-02-12
35064,601869841,53.17,1,2020-02-13
35065,614257034,116.11,28,2020-02-28
35066,613550249,23.34,3,2020-02-13
35067,607157941,15.07,5,2020-02-13
35068,614460066,18.43,10,2020-02-13
35069,486732369,25.26,8,2020-02-13
35070,614724317,6.19,1,2020-02-14
35071,588204067,16.88,7,2020-02-14
35072,614580853,109.6,3,2020-02-14
35073,596038088,30.65,6,2020-02-14
35074,472464809,78.13,3,2020-02-07
35075,598374055,39.83,8,2020-02-27
35076,570299348,99.21,4,2020-02-08
35077,525237396,129.57,32,2020-02-08
35078,598986760,10.63,1,2020-02-08
35079,602838649,50.73,5,2020-02-09
35080,611567377,55.09,5,2020-02-09
35081,612498242,20.9,10,2020-02-09
35082,472515950,15.87,4,2020-02-09
35083,402978575,14.18,10,2020-02-09
35084,574811642,16.97,9,2020-02-10
35085,611650731,14.59,5,2020-02-10
35086,574305624,9.21,1,2020-02-11
35087,521763409,15.86,4,2020-02-11
35088,576980506,57.66,17,2020-02-15
35089,576900750,9.68,2,2020-02-12
35090,354754101,44.33,15,2020-02-12
35091,462586355,53.01,8,2020-02-12
35092,521839454,17.09,4,2020-02-12
35093,614251977,26.67,8,2020-02-19
35094,614298714,17.47,8,2020-02-13
35095,576676596,12.3,1,2020-02-13
35096,478161185,10.31,2,2020-02-13
35097,283855540,9.9,2,2020-02-13
35098,229999526,32.55,6,2020-02-13
35099,611589982,63.11,9,2020-02-08
35100,612242143,15.67,2,2020-02-08
35101,264655139,46.49,19,2020-02-09
35102,575337274,9.11,1,2020-02-09
35103,612172404,42.13,12,2020-02-09
35104,612632295,57.4,13,2020-02-09
35105,612876445,15.0,2,2020-02-10
35106,565210157,39.7,10,2020-02-11
35107,471830216,41.83,5,2020-02-12
35108,614552592,12.55,4,2020-02-13
35109,614430340,66.13,26,2020-02-13
35110,569773536,44.86,32,2020-02-14
35111,614883680,7.41,1,2020-02-14
35112,548538172,37.79,7,2020-02-14
35113,611663191,4.76,1,2020-02-07
35114,576587680,13.9,3,2020-02-07
35115,586905470,79.37,6,2020-02-08
35116,591259820,20.65,6,2020-02-08
35117,609862102,42.23,8,2020-02-08
35118,501744940,68.54,8,2020-02-08
35119,601601729,15.56,3,2020-02-09
35120,595727038,14.71,6,2020-02-09
35121,547499919,39.57,16,2020-02-09
35122,553778186,9.05,2,2020-02-10
35123,454344838,83.7,14,2020-02-10
35124,584606817,35.65,5,2020-02-24
35125,575882100,45.84,21,2020-02-10
35126,613069918,6.17,5,2020-02-10
35127,613201272,13.75,4,2020-02-11
35128,577498088,22.09,5,2020-02-11
35129,255964838,46.1,8,2020-02-11
35130,613791912,14.04,7,2020-02-12
35131,614243871,10.19,4,2020-02-13
35132,517089525,10.16,2,2020-02-13
35133,587972165,10.32,1,2020-02-13
35134,557697025,10.56,3,2020-02-13
35135,594925049,78.57,15,2020-02-13
35136,581804928,54.35,7,2020-02-14
35137,614732580,43.49,2,2020-02-14
35138,558301470,60.78,19,2020-02-26
35139,611644687,9.82,4,2020-02-07
35140,611668759,43.15,5,2020-02-07
35141,584722951,10.05,5,2020-02-08
35142,230788374,76.61,19,2020-02-14
35143,587280151,27.56,3,2020-02-09
35144,611949673,61.88,32,2020-02-09
35145,602381439,20.1,2,2020-02-10
35146,478068285,32.25,13,2020-02-10
35147,612820405,7.93,4,2020-02-10
35148,579526697,7.79,12,2020-02-10
35149,578855027,31.82,3,2020-02-10
35150,613345979,64.12,4,2020-02-11
35151,410927059,46.53,13,2020-02-11
35152,480700313,39.04,2,2020-02-11
35153,595520665,11.42,4,2020-02-11
35154,569247900,79.21,1,2020-02-12
35155,613271434,61.63,23,2020-02-12
35156,544826154,21.9,2,2020-02-12
35157,436514956,18.1,3,2020-02-12
35158,614175598,23.87,2,2020-02-13
35159,614225478,19.04,2,2020-02-18
35160,531521034,19.33,6,2020-02-13
35161,589759357,110.48,20,2020-02-13
35162,478214553,63.33,1,2020-02-14
35163,614686036,37.4,12,2020-02-14
35164,614837355,39.85,11,2020-02-14
35165,477993798,23.7,6,2020-02-14
35166,614679035,31.19,4,2020-02-14
35167,611524476,36.41,16,2020-02-07
35168,550941009,32.8,5,2020-02-07
35169,611543420,42.06,1,2020-02-08
35170,569888575,17.87,9,2020-02-08
35171,571907719,89.04,5,2020-02-29
35172,434077173,70.04,18,2020-02-09
35173,494531928,37.84,3,2020-02-09
35174,588038215,9.53,4,2020-02-09
35175,497476902,45.71,8,2020-02-09
35176,612571602,15.71,1,2020-02-09
35177,544527240,11.9,1,2020-02-09
35178,607152111,26.41,6,2020-02-10
35179,587635090,10.16,1,2020-02-10
35180,541101108,16.54,4,2020-02-10
35181,595708523,107.77,12,2020-02-10
35182,552850187,33.11,6,2020-02-11
35183,604532901,39.5,9,2020-02-11
35184,613470254,20.16,1,2020-02-11
35185,609129364,20.47,14,2020-02-19
35186,614274164,9.5,8,2020-02-13
35187,416050708,36.35,9,2020-02-17
35188,600816986,52.06,14,2020-02-13
35189,563235639,31.66,8,2020-02-14
35190,601670936,40.31,12,2020-02-14
35191,507282941,22.21,1,2020-02-14
35192,611743057,13.65,5,2020-02-07
35193,611759666,17.22,3,2020-02-07
35194,602831022,47.33,48,2020-02-07
35195,608051466,13.02,1,2020-02-08
35196,513748524,63.53,17,2020-02-08
35197,612347060,16.67,1,2020-02-09
35198,606659536,28.83,9,2020-02-09
35199,573649582,6.27,1,2020-02-09
35200,595721989,31.59,1,2020-02-09
35201,595364285,105.68,36,2020-02-10
35202,520029623,18.73,2,2020-02-10
35203,426521823,62.01,12,2020-02-10
35204,611343373,40.67,8,2020-02-10
35205,594767106,17.45,2,2020-02-11
35206,613256225,41.57,17,2020-02-11
35207,537198069,48.24,7,2020-02-11
35208,613716694,9.84,7,2020-02-12
35209,613803156,52.3,6,2020-02-12
35210,606447342,22.1,4,2020-02-12
35211,323356285,12.86,3,2020-02-12
35212,511488478,13.71,4,2020-02-13
35213,614707485,34.9,1,2020-02-14
35214,603720954,35.44,15,2020-02-14
35215,443129451,57.79,8,2020-02-14
35216,611615196,57.4,12,2020-02-07
35217,536432075,52.25,16,2020-02-07
35218,468305988,52.74,7,2020-02-07
35219,504977977,168.35,18,2020-02-13
35220,611831257,77.78,1,2020-02-07
35221,208358934,57.93,11,2020-02-21
35222,600954123,27.07,9,2020-02-09
35223,609363729,38.93,16,2020-02-09
35224,611362847,27.39,3,2020-02-09
35225,612524343,25.4,1,2020-02-09
35226,609399987,52.1,5,2020-02-09
35227,445797151,28.06,5,2020-02-09
35228,523989245,46.85,12,2020-02-09
35229,612732423,73.86,9,2020-02-10
35230,573799044,24.69,8,2020-02-10
35231,581980073,6.35,2,2020-02-10
35232,584806925,45.31,20,2020-02-27
35233,376661054,52.4,6,2020-02-10
35234,518724785,13.04,4,2020-02-11
35235,613382795,24.88,4,2020-02-11
35236,517712458,29.44,1,2020-02-12
35237,473155932,15.24,1,2020-02-12
35238,588074822,21.43,1,2020-02-14
35239,552513333,19.98,13,2020-02-14
35240,614896856,14.61,6,2020-02-14
35241,614982636,18.49,6,2020-02-14
35242,573667498,17.86,3,2020-02-07
35243,610657496,40.32,5,2020-02-07
35244,611831858,40.48,1,2020-02-07
35245,423015615,779.8,81,2020-02-08
35246,459052426,30.01,10,2020-02-08
35247,612133697,31.71,8,2020-02-08
35248,551593056,179.58,30,2020-02-08
35249,608934279,10.76,4,2020-02-09
35250,612175402,8.03,1,2020-02-09
35251,612552070,8.19,1,2020-02-09
35252,517039510,52.43,12,2020-02-10
35253,568597547,59.2,16,2020-02-12
35254,613653616,380.74,35,2020-02-12
35255,613845397,11.51,2,2020-02-12
35256,613776010,12.08,2,2020-02-12
35257,608437570,38.47,10,2020-02-12
35258,534308323,23.46,12,2020-02-12
35259,547832243,93.04,9,2020-02-13
35260,514949942,10.73,9,2020-02-13
35261,574774645,4.6,3,2020-02-13
35262,597713733,17.59,12,2020-02-13
35263,614361448,19.51,5,2020-02-13
35264,614746452,96.74,9,2020-02-14
35265,612294038,8.15,6,2020-02-14
35266,611794967,18.57,2,2020-02-07
35267,474141895,20.96,4,2020-02-08
35268,612239635,29.05,6,2020-02-08
35269,606508282,21.76,6,2020-02-09
35270,553188174,50.79,10,2020-02-09
35271,436013714,43.45,16,2020-02-10
35272,603669126,42.87,15,2020-02-10
35273,462510014,5.82,2,2020-02-10
35274,612922795,11.51,2,2020-02-10
35275,237932403,14.51,3,2020-02-11
35276,612453719,6.03,2,2020-02-11
35277,578350930,20.73,9,2020-02-11
35278,567077285,13.14,2,2020-02-11
35279,477095918,25.41,3,2020-02-12
35280,578235741,6.14,3,2020-02-12
35281,612766928,5.86,6,2020-02-12
35282,515179030,23.48,14,2020-02-12
35283,571744092,13.33,1,2020-02-13
35284,606201716,32.5,3,2020-02-13
35285,520713050,64.33,15,2020-02-13
35286,612941136,22.3,3,2020-02-14
35287,605391749,47.03,4,2020-02-14
35288,398680291,12.23,2,2020-02-08
35289,611961588,35.47,8,2020-02-08
35290,540785160,24.45,12,2020-02-08
35291,612157769,12.67,1,2020-02-08
35292,464929291,27.06,5,2020-02-08
35293,529575071,40.34,14,2020-02-09
35294,612470380,48.45,7,2020-02-09
35295,612778575,9.53,2,2020-02-10
35296,612820336,13.49,1,2020-02-10
35297,612844523,33.79,6,2020-02-10
35298,477210275,62.17,14,2020-02-10
35299,563760511,20.0,1,2020-02-10
35300,613071117,13.81,2,2020-02-10
35301,261802860,13.36,6,2020-02-10
35302,602586580,12.38,3,2020-02-10
35303,573608074,18.05,5,2020-02-11
35304,613296524,42.07,5,2020-02-11
35305,613275703,5.52,3,2020-02-11
35306,541774263,82.7,3,2020-02-11
35307,571758783,42.88,4,2020-02-12
35308,609148937,37.17,10,2020-02-12
35309,613906388,16.51,1,2020-02-12
35310,613995532,10.22,4,2020-02-12
35311,471349960,20.38,2,2020-02-13
35312,575917453,43.85,7,2020-02-13
35313,614215270,16.67,5,2020-02-13
35314,336221931,52.7,6,2020-02-13
35315,605342531,15.39,3,2020-02-14
35316,478611859,1.51,2,2020-02-14
35317,490411382,36.84,14,2020-02-14
35318,524198861,28.77,6,2020-02-08
35319,612196435,22.09,4,2020-02-08
35320,598088003,191.72,65,2020-02-11
35321,612068117,66.97,15,2020-02-15
35322,611985858,13.78,4,2020-02-09
35323,267899772,67.86,18,2020-02-24
35324,612411839,41.77,16,2020-02-10
35325,434065965,10.35,2,2020-02-10
35326,537958355,100.88,7,2020-02-10
35327,613037050,20.0,3,2020-02-10
35328,539982746,43.03,4,2020-02-11
35329,519079771,22.78,5,2020-02-11
35330,574451764,18.45,3,2020-02-11
35331,603630545,20.14,3,2020-02-11
35332,613573852,44.45,4,2020-02-11
35333,492516283,70.87,16,2020-02-12
35334,312058657,69.92,9,2020-02-12
35335,412417705,20.55,4,2020-02-12
35336,458565432,23.17,4,2020-02-12
35337,613864459,26.97,1,2020-02-12
35338,394936937,27.94,1,2020-02-12
35339,574262564,24.11,5,2020-02-12
35340,613000540,42.96,12,2020-02-12
35341,613546413,22.51,5,2020-02-13
35342,456801077,36.13,6,2020-02-13
35343,604543176,25.9,4,2020-02-14
35344,609340243,20.95,2,2020-02-13
35345,614470209,22.24,4,2020-02-13
35346,591868531,19.05,1,2020-02-13
35347,611513985,12.06,3,2020-02-14
35348,560421895,53.48,17,2020-02-27
35349,423851943,90.32,3,2020-02-08
35350,391334270,18.73,3,2020-02-08
35351,482321825,10.92,1,2020-02-08
35352,611975755,43.59,12,2020-02-08
35353,300343501,73.28,8,2020-02-09
35354,563361421,48.11,8,2020-02-10
35355,348733963,35.51,9,2020-02-11
35356,601188930,49.38,5,2020-02-11
35357,589247575,6.59,1,2020-02-12
35358,173017903,29.15,13,2020-02-12
35359,612112593,36.88,13,2020-02-12
35360,577856982,22.19,1,2020-02-13
35361,565561568,44.4,9,2020-02-13
35362,614486367,23.0,5,2020-02-13
35363,614533526,5.4,1,2020-02-13
35364,609804414,81.0,28,2020-02-14
35365,614851430,231.74,33,2020-02-14
35366,585893575,24.99,8,2020-02-14
35367,553451332,13.98,9,2020-02-14
35368,614907808,10.44,4,2020-02-14
35369,611778407,31.26,4,2020-02-07
35370,602385784,24.22,4,2020-02-07
35371,569422121,50.0,11,2020-02-08
35372,611211044,11.96,7,2020-02-08
35373,608994494,33.65,7,2020-02-09
35374,612533333,9.69,2,2020-02-09
35375,582776207,10.74,6,2020-02-10
35376,612754477,16.96,4,2020-02-10
35377,513882289,48.72,13,2020-02-10
35378,375478871,10.84,3,2020-02-10
35379,606632057,13.49,1,2020-02-10
35380,613233283,16.54,5,2020-02-11
35381,555476712,65.6,16,2020-02-11
35382,613266792,13.42,3,2020-02-11
35383,613073988,10.51,4,2020-02-11
35384,613755304,23.66,4,2020-02-12
35385,608534761,8.73,2,2020-02-12
35386,590766603,37.56,11,2020-02-12
35387,613140938,100.68,17,2020-02-13
35388,548100224,30.71,4,2020-02-14
35389,612320551,24.6,2,2020-02-09
35390,502174487,10.49,3,2020-02-09
35391,612812801,9.52,1,2020-02-10
35392,612834038,42.26,3,2020-02-10
35393,503394691,9.81,2,2020-02-10
35394,593124909,26.42,7,2020-02-10
35395,588962754,9.81,4,2020-02-10
35396,572921123,49.56,5,2020-02-11
35397,474309331,103.84,4,2020-02-11
35398,581139633,10.38,6,2020-02-11
35399,430558978,21.7,7,2020-02-11
35400,515420958,27.0,4,2020-02-17
35401,612681571,22.53,4,2020-02-12
35402,584570301,17.62,2,2020-02-12
35403,555667025,41.78,7,2020-02-12
35404,614289343,10.95,3,2020-02-13
35405,612026749,16.62,5,2020-02-13
35406,443560637,97.9,24,2020-02-17
35407,601816348,3.65,1,2020-02-14
35408,611767829,57.0,12,2020-02-07
35409,442700786,36.59,6,2020-02-08
35410,477257922,16.18,4,2020-02-08
35411,612131183,11.9,1,2020-02-08
35412,612149441,14.29,2,2020-02-08
35413,571553070,38.32,2,2020-02-08
35414,559093860,95.33,36,2020-02-09
35415,549517053,137.78,1,2020-02-09
35416,462689829,39.97,13,2020-02-09
35417,612512906,6.53,3,2020-02-09
35418,588500490,33.4,23,2020-02-17
35419,591495713,35.54,10,2020-02-10
35420,600596548,12.47,5,2020-02-10
35421,591185397,54.29,1,2020-02-10
35422,552386901,42.02,22,2020-02-10
35423,613131989,94.04,6,2020-02-10
35424,612856964,25.23,4,2020-02-11
35425,611613152,92.76,31,2020-02-11
35426,610177122,88.21,40,2020-02-29
35427,613313978,8.93,3,2020-02-11
35428,591008987,7.55,4,2020-02-11
35429,613365163,3.54,2,2020-02-11
35430,613837469,7.12,2,2020-02-12
35431,614583170,9.86,5,2020-02-14
35432,593411049,18.27,5,2020-02-14
35433,437897440,48.01,4,2020-02-07
35434,575182836,12.34,4,2020-02-08
35435,612355336,19.91,3,2020-02-09
35436,241148416,37.64,12,2020-02-09
35437,612499205,10.2,5,2020-02-09
35438,612570064,42.24,3,2020-02-09
35439,533916112,22.84,6,2020-02-10
35440,429506753,37.18,3,2020-02-10
35441,569005086,8.09,4,2020-02-10
35442,608441107,11.59,2,2020-02-10
35443,613107454,34.99,7,2020-02-10
35444,610781315,27.14,2,2020-02-11
35445,613366468,39.81,3,2020-02-11
35446,613375967,18.02,7,2020-02-11
35447,488030153,40.4,1,2020-02-12
35448,613963197,12.85,3,2020-02-12
35449,613941950,9.92,4,2020-02-12
35450,610535381,36.91,6,2020-02-12
35451,520652194,31.06,7,2020-02-13
35452,613573214,58.29,17,2020-02-13
35453,614201140,9.91,3,2020-02-13
35454,614084410,26.07,7,2020-02-13
35455,552599481,22.71,6,2020-02-13
35456,434723756,75.02,15,2020-02-13
35457,612238879,10.32,1,2020-02-13
35458,541258988,26.34,10,2020-02-13
35459,601790146,23.97,3,2020-02-14
35460,488081927,28.35,3,2020-02-07
35461,611146317,137.78,1,2020-02-08
35462,488786648,19.49,5,2020-02-08
35463,530671848,11.43,1,2020-02-09
35464,592247600,11.59,3,2020-02-09
35465,311337345,26.66,2,2020-02-09
35466,454117628,51.49,11,2020-02-09
35467,612555808,11.81,12,2020-02-09
35468,612642226,16.52,2,2020-02-09
35469,610502744,55.65,13,2020-02-11
35470,607012270,50.51,8,2020-02-10
35471,550691098,19.45,5,2020-02-10
35472,532746485,15.73,3,2020-02-10
35473,568175255,18.92,1,2020-02-11
35474,610662409,41.25,3,2020-02-11
35475,553819771,61.07,6,2020-02-11
35476,532577804,32.05,8,2020-02-12
35477,257282139,12.7,3,2020-02-12
35478,613455897,11.36,3,2020-02-12
35479,612658442,14.6,3,2020-02-12
35480,613737080,19.73,3,2020-02-12
35481,613806484,51.67,8,2020-02-12
35482,512487929,10.6,4,2020-02-12
35483,575262723,58.9,11,2020-02-23
35484,593742753,50.75,13,2020-02-14
35485,436179533,15.96,6,2020-02-08
35486,608087661,42.12,10,2020-02-08
35487,606527660,26.89,1,2020-02-09
35488,612560828,18.43,7,2020-02-09
35489,610105502,10.32,1,2020-02-09
35490,612826374,36.53,19,2020-02-10
35491,608069976,595.22,32,2020-02-10
35492,571571812,11.73,7,2020-02-10
